time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
586.0,0.14172425866127014,0.17884224653244019,0.05919228494167328,0.13094277679920197,0.1151481494307518,0.0006829944322817028,0.1966535598039627,4.0073294371723023e-07,0.17369148135185242,0.0003772084601223469,0.0036349985748529434
587.0,0.14229527115821838,0.1796935498714447,0.05954045057296753,0.1315717250108719,0.1155562549829483,0.0006869618082419038,0.19701430201530457,4.03501246637461e-07,0.1743537336587906,0.00037956979940645397,0.00364930578507483
588.0,0.1428660750389099,0.18054568767547607,0.05988983064889908,0.13220146298408508,0.11596396565437317,0.0006909509538672864,0.1973741054534912,4.0628063402436965e-07,0.1750154346227646,0.0003819375124294311,0.003663667943328619
589.0,0.14343667030334473,0.18139860033988953,0.060240425169467926,0.13283199071884155,0.1163712814450264,0.0006949618109501898,0.19773301482200623,4.090710774562467e-07,0.17567656934261322,0.0003843115991912782,0.003678084583953023
590.0,0.14400704205036163,0.18225230276584625,0.060592230409383774,0.1334632933139801,0.11677820235490799,0.0006989942630752921,0.19809100031852722,4.118725769330922e-07,0.1763371229171753,0.0003866920305881649,0.003692555706948042
591.0,0.14457719027996063,0.18310675024986267,0.06094525381922722,0.13409534096717834,0.11718472093343735,0.0007030481938272715,0.19844810664653778,4.146851324549061e-07,0.176997110247612,0.0003890786902047694,0.003707081312313676
592.0,0.14514708518981934,0.18396194279193878,0.061299487948417664,0.13472814857959747,0.11759084463119507,0.000707123544998467,0.19880430400371552,4.175086871782696e-07,0.17765648663043976,0.000391471607144922,0.0037216609343886375
593.0,0.14571674168109894,0.1848178505897522,0.06165493652224541,0.1353616863489151,0.11799656599760056,0.000711220083758235,0.1991596221923828,4.203432695248921e-07,0.17831525206565857,0.00039387066499330103,0.003736294573172927
594.0,0.14628612995147705,0.18567444384098053,0.06201159581542015,0.13599596917629242,0.11840188503265381,0.0007153378683142364,0.19951406121253967,4.231888226513547e-07,0.17897339165210724,0.0003962758637499064,0.003750982228666544
595.0,0.14685523509979248,0.18653172254562378,0.062369465827941895,0.13663096725940704,0.11880680173635483,0.0007194766658358276,0.1998676210641861,4.2604534655765747e-07,0.17963089048862457,0.0003986871161032468,0.003765723668038845
596.0,0.14742407202720642,0.18738965690135956,0.06272854655981064,0.13726666569709778,0.11921130120754242,0.0007236364181153476,0.20022030174732208,4.2891281282209093e-07,0.18028774857521057,0.0004011044220533222,0.0037805186584591866
597.0,0.14799261093139648,0.18824821710586548,0.06308883428573608,0.13790306448936462,0.11961540579795837,0.0007278170087374747,0.20057211816310883,4.317912214446551e-07,0.18094395101070404,0.00040352766518481076,0.0037953671999275684
598.0,0.14856085181236267,0.18910738825798035,0.06345033645629883,0.13854016363620758,0.1200190931558609,0.0007320183212868869,0.20092308521270752,4.3468054400364053e-07,0.1815994828939438,0.0004059568454977125,0.0038102692924439907
599.0,0.1491287797689438,0.18996715545654297,0.06381303817033768,0.13917793333530426,0.1204223707318306,0.0007362402393482625,0.20127318799495697,4.375807520773378e-07,0.1822543442249298,0.0004083919047843665,0.0038252247031778097
600.0,0.14969639480113983,0.19082750380039215,0.06417695432901382,0.13981635868549347,0.12082524597644806,0.0007404826465062797,0.20162244141101837,4.4049184566574695e-07,0.18290849030017853,0.0004108327557332814,0.003840233199298382
601.0,0.15026366710662842,0.1916883885860443,0.06454207748174667,0.1404554694890976,0.1212277039885521,0.0007447454263456166,0.20197086036205292,4.4341376792544906e-07,0.18356195092201233,0.00041327939834445715,0.0038552950136363506
602.0,0.15083061158657074,0.19254982471466064,0.06490840017795563,0.14109520614147186,0.1216297447681427,0.0007490284624509513,0.20231842994689941,4.463465472781536e-07,0.18421468138694763,0.00041573174530640244,0.003870409680530429
603.0,0.1513971984386444,0.19341175258159637,0.06527592986822128,0.14173559844493866,0.12203138321638107,0.0007533316966146231,0.20266516506671906,4.492901268804417e-07,0.18486669659614563,0.00041818973841145635,0.0038855771999806166
604.0,0.15196342766284943,0.1942741870880127,0.06564465910196304,0.1423766016960144,0.12243260443210602,0.000757654954213649,0.20301106572151184,4.522445067323133e-07,0.18551798164844513,0.0004206533485557884,0.0039007978048175573
605.0,0.1525292992591858,0.19513708353042603,0.0660145953297615,0.14301824569702148,0.12283341586589813,0.0007619980606250465,0.20335614681243896,4.5520962999034964e-07,0.18616850674152374,0.0004231225175317377,0.0039160712622106075
606.0,0.1530947983264923,0.19600042700767517,0.06638573110103607,0.14366048574447632,0.12323381006717682,0.0007663610158488154,0.20370040833950043,4.5818549665455066e-07,0.18681827187538147,0.00042559715802781284,0.00393139710649848
607.0,0.1536598950624466,0.19686420261859894,0.06675806641578674,0.1443033218383789,0.12363378703594208,0.0007707436452619731,0.20404385030269623,4.611721067249164e-07,0.1874672770500183,0.00042807727004401386,0.003946776036173105
608.0,0.15422461926937103,0.19772839546203613,0.06713160127401352,0.14494675397872925,0.1240333616733551,0.0007751458324491978,0.20438647270202637,4.641694033580279e-07,0.18811550736427307,0.00043056276626884937,0.003962207119911909
609.0,0.15478894114494324,0.19859296083450317,0.0675063356757164,0.14559076726436615,0.1244325190782547,0.0007795674027875066,0.20472830533981323,4.6717735813217587e-07,0.18876293301582336,0.00043305358849465847,0.003977690823376179
610.0,0.15535284578800201,0.19945789873600006,0.06788226217031479,0.14623534679412842,0.12483125925064087,0.0007840083562768996,0.20506931841373444,4.701959710473602e-07,0.18940958380699158,0.00043554967851378024,0.0039932276122272015
611.0,0.15591633319854736,0.2003231644630432,0.06825938820838928,0.14688047766685486,0.1252295970916748,0.0007884684600867331,0.20540954172611237,4.7322521368187154e-07,0.19005540013313293,0.0004380510072223842,0.004008816555142403
612.0,0.15647940337657928,0.20118877291679382,0.06863770633935928,0.14752617478370667,0.1256275177001953,0.0007929476560093462,0.20574896037578583,4.762650576140004e-07,0.19070041179656982,0.0004405575164128095,0.004024457652121782
613.0,0.1570420265197754,0.2020546793937683,0.06901722401380539,0.14817240834236145,0.1260250359773636,0.0007974458276294172,0.2060876041650772,4.793154744220374e-07,0.19134458899497986,0.0004430691187735647,0.004040151834487915
614.0,0.15760421752929688,0.20292086899280548,0.0693979263305664,0.14881916344165802,0.12642213702201843,0.0008019628003239632,0.20642545819282532,4.82376435684273e-07,0.19198793172836304,0.0004455857560969889,0.004055898170918226
615.0,0.15816596150398254,0.20378732681274414,0.06977982074022293,0.14946645498275757,0.12681882083415985,0.0008064985158853233,0.20676252245903015,4.854479129789979e-07,0.19263042509555817,0.0004481073992792517,0.004071697127074003
616.0,0.1587272435426712,0.2046540081501007,0.07016290724277496,0.1501142382621765,0.12721511721611023,0.0008110527996905148,0.2070988118648529,4.885298494627932e-07,0.19327206909656525,0.0004506339901126921,0.004087548237293959
617.0,0.15928806364536285,0.20552092790603638,0.0705471783876419,0.15076254308223724,0.12761099636554718,0.0008156255935318768,0.20743434131145477,4.916223019790777e-07,0.1939128339290619,0.0004531654412858188,0.004103452432900667
618.0,0.1598484218120575,0.20638802647590637,0.07093264162540436,0.15141133964061737,0.1280064731836319,0.0008202167227864265,0.20776908099651337,4.947251568410138e-07,0.1945527344942093,0.00045570172369480133,0.004119408782571554
619.0,0.16040828824043274,0.2072553187608719,0.07131928205490112,0.1520606130361557,0.12840154767036438,0.0008248260710388422,0.20810306072235107,4.978384708920203e-07,0.19519174098968506,0.00045824277913197875,0.004135417751967907
620.0,0.16096767783164978,0.20812276005744934,0.0717071145772934,0.15271036326885223,0.12879621982574463,0.000829453521873802,0.2084362804889679,5.009621304452594e-07,0.1958298683166504,0.0004607885202858597,0.0041514793410897255
621.0,0.16152656078338623,0.20899033546447754,0.07209612429141998,0.15336059033870697,0.12919048964977264,0.000834098958875984,0.20876875519752502,5.040961355007312e-07,0.1964670717716217,0.00046333891805261374,0.00416759354993701
622.0,0.16208495199680328,0.2098580300807953,0.07248631119728088,0.15401126444339752,0.12958435714244843,0.0008387622656300664,0.20910045504570007,5.072404860584356e-07,0.1971033811569214,0.0004658938851207495,0.004183760844171047
623.0,0.16264283657073975,0.2107258141040802,0.0728776827454567,0.1546623855829239,0.12997783720493317,0.0008434433257207274,0.20943140983581543,5.103951252749539e-07,0.19773876667022705,0.00046845339238643646,0.004199980292469263
624.0,0.16320021450519562,0.21159367263317108,0.07327023148536682,0.15531393885612488,0.13037091493606567,0.0008481420227326453,0.2097616195678711,5.135599963068671e-07,0.1983732134103775,0.00047101735253818333,0.004216253291815519
625.0,0.1637570708990097,0.21246157586574554,0.07366395741701126,0.1559659242630005,0.13076360523700714,0.0008528581820428371,0.21009108424186707,5.167350991541753e-07,0.19900673627853394,0.00047358570736832917,0.004232578910887241
626.0,0.1643133908510208,0.2133295089006424,0.07405885308980942,0.15661834180355072,0.13115589320659637,0.0008575917454436421,0.21041981875896454,5.199204338168784e-07,0.19963930547237396,0.00047615839866921306,0.004248958081007004
627.0,0.16486917436122894,0.21419745683670044,0.07445492595434189,0.15727116167545319,0.13154780864715576,0.0008623425965197384,0.21074779331684113,5.231159434515575e-07,0.20027092099189758,0.00047873539733700454,0.004265389870852232
628.0,0.1654244363307953,0.2150653898715973,0.07485216110944748,0.15792438387870789,0.13193932175636292,0.0008671105606481433,0.2110750526189804,5.26321571214794e-07,0.2009015828371048,0.0004813165869563818,0.004281875677406788
629.0,0.16597913205623627,0.21593329310417175,0.07525057345628738,0.15857799351215363,0.13233046233654022,0.0008718955796211958,0.2114015817642212,5.295373171065876e-07,0.20153126120567322,0.0004839019675273448,0.004298414569348097
630.0,0.16653329133987427,0.21680115163326263,0.075650155544281,0.1592319905757904,0.1327212154865265,0.0008766975370235741,0.21172738075256348,5.327631242835196e-07,0.20215997099876404,0.0004864914226345718,0.004315007012337446
631.0,0.1670868843793869,0.21766892075538635,0.07605089247226715,0.15988637506961823,0.1331115961074829,0.0008815162000246346,0.21205244958400726,5.359989927455899e-07,0.20278769731521606,0.0004890849231742322,0.004331653006374836
632.0,0.16763992607593536,0.2185365855693817,0.07645279914140701,0.1605411171913147,0.13350160419940948,0.0008863516268320382,0.21237680315971375,5.392448656493798e-07,0.2034144252538681,0.0004916823818348348,0.004348353017121553
633.0,0.16819238662719727,0.21940414607524872,0.07685586810112,0.16119621694087982,0.1338912397623062,0.0008912035846151412,0.21270045638084412,5.425006861514703e-07,0.20404015481472015,0.0004942837404087186,0.004365107044577599
634.0,0.1687442809343338,0.22027157247066498,0.0772600993514061,0.1618516743183136,0.1342804878950119,0.0008960719569586217,0.213023379445076,5.457664542518614e-07,0.20466488599777222,0.0004968889406882226,0.004381915554404259
635.0,0.16929559409618378,0.2211388349533081,0.07766548544168472,0.16250745952129364,0.13466937839984894,0.0009009566274471581,0.21334558725357056,5.490421131071344e-07,0.2052885890007019,0.0004994979244656861,0.004398778080940247
636.0,0.169846311211586,0.2220059037208557,0.07807202637195587,0.16316358745098114,0.13505791127681732,0.0009058575960807502,0.213667094707489,5.523276627172891e-07,0.2059112787246704,0.000502110633533448,0.004415695555508137
637.0,0.17039644718170166,0.222872793674469,0.07847972214221954,0.1638200432062149,0.13544607162475586,0.0009107745718210936,0.21398790180683136,5.556230462389067e-07,0.20653292536735535,0.0005047270096838474,0.004432667512446642
638.0,0.17094598710536957,0.22373944520950317,0.07888857275247574,0.16447681188583374,0.13583387434482574,0.0009157075546681881,0.2143080085515976,5.589282068285684e-07,0.2071535438299179,0.0005073469365015626,0.004449694417417049
639.0,0.17149493098258972,0.22460585832595825,0.07929857075214386,0.16513389348983765,0.13622133433818817,0.000920656428206712,0.21462741494178772,5.622431444862741e-07,0.2077731192111969,0.0005099704139865935,0.0044667767360806465
640.0,0.17204326391220093,0.22547200322151184,0.0797097235918045,0.16579125821590424,0.13660843670368195,0.0009256210178136826,0.21494612097740173,5.65567802368605e-07,0.20839163661003113,0.0005125973839312792,0.004483914002776146
641.0,0.17259098589420319,0.22633786499500275,0.08012201637029648,0.1664489358663559,0.13699518144130707,0.0009306012652814388,0.21526414155960083,5.689021236321423e-07,0.2090090960264206,0.0005152277299202979,0.004501107148826122
642.0,0.1731380969285965,0.22720341384410858,0.08053544908761978,0.16710688173770905,0.13738158345222473,0.000935597054194659,0.21558146178722382,5.722461651203048e-07,0.2096254974603653,0.0005178613937459886,0.0045183561742305756
643.0,0.17368458211421967,0.22806864976882935,0.08095002919435501,0.16776511073112488,0.13776765763759613,0.0009406082681380212,0.21589811146259308,5.755997563028359e-07,0.21024082601070404,0.0005204983172006905,0.004535661544650793
644.0,0.1742304563522339,0.22893352806568146,0.08136574923992157,0.1684236079454422,0.13815337419509888,0.0009456347324885428,0.21621406078338623,5.789629540231545e-07,0.21085508167743683,0.0005231384420767426,0.0045530227944254875
645.0,0.17477568984031677,0.22979803383350372,0.08178260177373886,0.16908235847949982,0.13853876292705536,0.0009506764472462237,0.21652933955192566,5.823356445944228e-07,0.21146824955940247,0.0005257817101664841,0.0045704408548772335
646.0,0.17532029747962952,0.23066216707229614,0.08220058679580688,0.16974136233329773,0.13892382383346558,0.0009557331795804203,0.21684394776821136,5.857178848600597e-07,0.21208032965660095,0.000528428063262254,0.004587916191667318
647.0,0.17586426436901093,0.23152586817741394,0.08261971175670624,0.17040061950683594,0.13930855691432953,0.0009608049294911325,0.21715787053108215,5.891095611332275e-07,0.2126913070678711,0.0005310773849487305,0.004605448339134455
648.0,0.176407590508461,0.2323891520500183,0.08303996175527573,0.17106010019779205,0.1396929770708084,0.0009658915805630386,0.21747112274169922,5.925106734139263e-07,0.2133011817932129,0.0005337296752259135,0.00462303776293993
649.0,0.17695027589797974,0.23325198888778687,0.08346134424209595,0.17171981930732727,0.14007706940174103,0.0009709929581731558,0.21778370440006256,5.95921164858737e-07,0.21390995383262634,0.0005363848758861423,0.004640684928745031
650.0,0.17749232053756714,0.23411433398723602,0.0838838517665863,0.1723797619342804,0.14046083390712738,0.0009761090041138232,0.21809563040733337,5.99340978624241e-07,0.21451760828495026,0.0005390428123064339,0.004658389836549759
651.0,0.178033709526062,0.23497620224952698,0.0843074768781662,0.17303991317749023,0.14084430038928986,0.000981239601969719,0.21840688586235046,6.027701147104381e-07,0.21512413024902344,0.0005417034844867885,0.004676153417676687
652.0,0.17857444286346436,0.23583754897117615,0.08473222702741623,0.1737002730369568,0.14122745394706726,0.0009863845771178603,0.21871747076511383,6.062085162739095e-07,0.21572953462600708,0.000544366892427206,0.004693975672125816
653.0,0.17911450564861298,0.23669835925102234,0.0851580947637558,0.17436082661151886,0.1416103094816208,0.0009915439877659082,0.21902741491794586,6.096561264712363e-07,0.21633380651474,0.0005470328615047038,0.004711856599897146
654.0,0.17965392768383026,0.23755861818790436,0.08558507263660431,0.17502157390117645,0.14199285209178925,0.000996717601083219,0.21933668851852417,6.131128884589998e-07,0.21693694591522217,0.0005497013917192817,0.004729796666651964
655.0,0.18019266426563263,0.238418310880661,0.08601316809654236,0.17568251490592957,0.14237511157989502,0.001001905300654471,0.21964530646800995,6.165788022371999e-07,0.21753893792629242,0.000552372366655618,0.0047477963380515575
656.0,0.18073074519634247,0.23927739262580872,0.08644238114356995,0.176343634724617,0.14275707304477692,0.0010071070864796638,0.2199532836675644,6.200538109624176e-07,0.21813976764678955,0.0005550457863137126,0.004765855614095926
657.0,0.18126815557479858,0.24013586342334747,0.08687268942594528,0.17700491845607758,0.14313873648643494,0.0010123227257281542,0.2202606201171875,6.235378577912343e-07,0.21873946487903595,0.0005577215342782438,0.004783975426107645
658.0,0.18180489540100098,0.2409937083721161,0.08730410784482956,0.17766636610031128,0.14352013170719147,0.0010175523348152637,0.22056730091571808,6.270309427236498e-07,0.21933798491954803,0.0005603995523415506,0.004802155774086714
659.0,0.18234094977378845,0.24185088276863098,0.08773662894964218,0.17832796275615692,0.14390124380588531,0.001022795564495027,0.22087332606315613,6.305329520728264e-07,0.219935342669487,0.0005630797240883112,0.0048203966580331326
660.0,0.182876318693161,0.24270738661289215,0.08817025274038315,0.1789897233247757,0.14428208768367767,0.0010280524147674441,0.22117872536182404,6.340439426821831e-07,0.22053153812885284,0.0005657620495185256,0.004838699009269476
661.0,0.18341101706027985,0.2435631901025772,0.08860497176647186,0.17965161800384521,0.14466264843940735,0.001033322885632515,0.2214834839105606,6.375637440214632e-07,0.22112654149532318,0.0005684464704245329,0.004857062827795744
662.0,0.18394502997398376,0.24441827833652496,0.08904078602790833,0.18031364679336548,0.14504294097423553,0.0010386067442595959,0.22178761661052704,6.410924129340856e-07,0.2217203825712204,0.0005711329285986722,0.004875488579273224
663.0,0.18447835743427277,0.24527262151241302,0.08947768807411194,0.1809758096933365,0.14542298018932343,0.001043903874233365,0.22209110856056213,6.446298925766314e-07,0.2223130315542221,0.0005738212494179606,0.004893976263701916
664.0,0.18501099944114685,0.2461262196302414,0.0899156779050827,0.18163809180259705,0.14580276608467102,0.0010492143919691443,0.2223939597606659,6.481761261056818e-07,0.2229044884443283,0.0005765114328823984,0.004912526812404394
665.0,0.18554294109344482,0.2469790279865265,0.09035475552082062,0.18230049312114716,0.14618228375911713,0.0010545379482209682,0.2226962000131607,6.51730999834399e-07,0.2234947383403778,0.0005792034789919853,0.004931140225380659
666.0,0.18607419729232788,0.2478310465812683,0.09079492092132568,0.18296301364898682,0.14656156301498413,0.0010598745429888368,0.22299779951572418,6.552945706062019e-07,0.2240837961435318,0.0005818972131237388,0.004949816968291998
667.0,0.18660475313663483,0.24868224561214447,0.0912361592054367,0.18362562358379364,0.14694058895111084,0.00106522417627275,0.2232987880706787,6.588667815776716e-07,0.2246716469526291,0.0005845925770699978,0.004968557506799698
668.0,0.18713460862636566,0.24953261017799377,0.09167847782373428,0.18428833782672882,0.14731939136981964,0.001070586615242064,0.2235991507768631,6.624475190619705e-07,0.22525829076766968,0.0005872895708307624,0.004987362306565046
669.0,0.18766377866268158,0.25038212537765503,0.09212186932563782,0.18495115637779236,0.14769794046878815,0.001075961859896779,0.22389888763427734,6.660367830590985e-07,0.22584372758865356,0.0005899880779907107,0.005006230901926756
670.0,0.1881922334432602,0.25123074650764465,0.09256633371114731,0.18561404943466187,0.14807626605033875,0.0010813496774062514,0.22419801354408264,6.696345167256368e-07,0.22642792761325836,0.0005926880403421819,0.005025164689868689
671.0,0.1887199878692627,0.25207847356796265,0.09301186352968216,0.18627701699733734,0.14845435321331024,0.001086750184185803,0.224496528506279,6.732406632181664e-07,0.22701092064380646,0.000595389399677515,0.005044163670390844
672.0,0.18924705684185028,0.2529252767562866,0.09345845878124237,0.1869400590658188,0.14883221685886383,0.0010921632638201118,0.2247944176197052,6.768552225366875e-07,0.22759267687797546,0.0005980920977890491,0.0050632283091545105
673.0,0.18977339565753937,0.2537711560726166,0.09390611946582794,0.187603160738945,0.1492098718881607,0.0010975886834785342,0.22509171068668365,6.804780809943622e-07,0.22817319631576538,0.0006007960182614625,0.005082359071820974
674.0,0.19029904901981354,0.2546160817146301,0.09435483813285828,0.1882663369178772,0.14958731830120087,0.0011030263267457485,0.22538839280605316,6.841092954346095e-07,0.2287524789571762,0.000603501102887094,0.005101555492728949
675.0,0.1908239871263504,0.25546005368232727,0.09480460733175278,0.18892957270145416,0.14996454119682312,0.0011084763100370765,0.22568447887897491,6.877486953271728e-07,0.22933052480220795,0.0006062073516659439,0.005120818968862295
676.0,0.19134820997714996,0.25630301237106323,0.09525543451309204,0.18959283828735352,0.15034155547618866,0.0011139385169371963,0.22597995400428772,6.913962806720519e-07,0.2299073338508606,0.0006089145899750292,0.005140149965882301
677.0,0.1918717324733734,0.257144957780838,0.09570730477571487,0.19025616347789764,0.15071837604045868,0.0011194127146154642,0.22627481818199158,6.950519946258282e-07,0.23048287630081177,0.000611622876022011,0.0051595475524663925
678.0,0.19239453971385956,0.2579858601093292,0.09616022557020187,0.19091953337192535,0.15109500288963318,0.0011248987866565585,0.22656910121440887,6.987158371885016e-07,0.23105716705322266,0.0006143319769762456,0.005179013591259718
679.0,0.1929166316986084,0.25882571935653687,0.09661418199539185,0.19158291816711426,0.15147143602371216,0.001130396849475801,0.22686277329921722,7.023877515166532e-07,0.23163020610809326,0.0006170420092530549,0.00519854761660099
680.0,0.19343802332878113,0.25966450572013855,0.09706918150186539,0.19224634766578674,0.15184767544269562,0.0011359067866578698,0.227155864238739,7.060676239234454e-07,0.23220199346542358,0.000619752798229456,0.005218150559812784
681.0,0.19395869970321655,0.2605022192001343,0.0975252166390419,0.19290979206562042,0.15222373604774475,0.0011414283653721213,0.22744835913181305,7.09755454408878e-07,0.23277249932289124,0.0006224642274901271,0.005237821955233812
682.0,0.19447866082191467,0.26133882999420166,0.09798228740692139,0.1935732513666153,0.15259960293769836,0.0011469615856185555,0.22774025797843933,7.134511861295323e-07,0.2333417385816574,0.0006251763552427292,0.005257563199847937
683.0,0.1949978917837143,0.2621742784976959,0.09844038635492325,0.19423672556877136,0.15297530591487885,0.0011525063309818506,0.22803157567977905,7.171547622419894e-07,0.2339096963405609,0.0006278890650719404,0.00527737382799387
684.0,0.1955164223909378,0.26300862431526184,0.09889950603246689,0.19490021467208862,0.1533508449792862,0.0011580626014620066,0.22832229733467102,7.208661827462493e-07,0.23447638750076294,0.000630602240562439,0.005297254770994186
685.0,0.196034237742424,0.26384177803993225,0.0993596538901329,0.1955636888742447,0.15372620522975922,0.0011636302806437016,0.22861245274543762,7.245852771120553e-07,0.2350417971611023,0.0006333158235065639,0.0053172060288488865
686.0,0.1965513527393341,0.26467373967170715,0.0998208150267601,0.19622717797756195,0.1541014015674591,0.0011692093685269356,0.22890201210975647,7.283121590262454e-07,0.23560592532157898,0.0006360298139043152,0.005337228067219257
687.0,0.1970677375793457,0.26550453901290894,0.10028298944234848,0.19689065217971802,0.15447643399238586,0.0011747995158657432,0.22919099032878876,7.320466579585627e-07,0.2361687570810318,0.0006387440953403711,0.005357321351766586
688.0,0.19758340716362,0.26633408665657043,0.10074618458747864,0.1975541114807129,0.15485131740570068,0.001180400955490768,0.22947940230369568,7.357887170655886e-07,0.23673029243946075,0.0006414586096070707,0.005377486348152161
689.0,0.19809836149215698,0.26716241240501404,0.10121037811040878,0.19821754097938538,0.15522605180740356,0.0011860134545713663,0.22976723313331604,7.395383931907418e-07,0.23729053139686584,0.000644173298496753,0.005397723522037268
690.0,0.19861260056495667,0.26798948645591736,0.10167557746171951,0.19888097047805786,0.1556006371974945,0.0011916368966922164,0.23005448281764984,7.432955158037657e-07,0.23784947395324707,0.0006468880455940962,0.00541803240776062
691.0,0.19912610948085785,0.268815279006958,0.10214178264141083,0.19954435527324677,0.1559750884771347,0.0011972712818533182,0.23034116625785828,7.470601417480793e-07,0.23840712010860443,0.0006496028508991003,0.00543841440230608
692.0,0.19963891804218292,0.269639790058136,0.10260897874832153,0.20020772516727448,0.15634939074516296,0.0012029166100546718,0.23062728345394135,7.50832100493426e-07,0.23896345496177673,0.0006523175979964435,0.005458869505673647
693.0,0.2001510113477707,0.2704629898071289,0.10307717323303223,0.2008710503578186,0.15672355890274048,0.0012085726484656334,0.23091281950473785,7.546114488832245e-07,0.23951847851276398,0.0006550322286784649,0.005479397717863321
694.0,0.20066238939762115,0.2712848484516144,0.10354635119438171,0.20153433084487915,0.15709759294986725,0.001214239397086203,0.2311978042125702,7.583980732306372e-07,0.24007219076156616,0.0006577466847375035,0.005499999970197678
695.0,0.20117305219173431,0.2721053659915924,0.10401651263237,0.20219756662845612,0.15747149288654327,0.001219916739501059,0.23148222267627716,7.621919735356641e-07,0.2406245768070221,0.0006604609079658985,0.0055206757970154285
696.0,0.20168301463127136,0.2729245126247406,0.10448766499757767,0.2028607577085495,0.15784528851509094,0.0012256046757102013,0.23176605999469757,7.659930361114675e-07,0.24117565155029297,0.0006631748401559889,0.005541426129639149
697.0,0.2021922469139099,0.27374231815338135,0.10495978593826294,0.2035239040851593,0.15821895003318787,0.001231303089298308,0.232049360871315,7.698012609580474e-07,0.2417254000902176,0.0006658884231001139,0.005562251433730125
698.0,0.20270076394081116,0.2745586931705475,0.105432890355587,0.20418697595596313,0.15859249234199524,0.001237011980265379,0.23233208060264587,7.736165912319848e-07,0.24227380752563477,0.0006686014821752906,0.005583151709288359
699.0,0.2032085806131363,0.2753736674785614,0.10590695589780807,0.2048500031232834,0.15896593034267426,0.0012427311157807708,0.23261424899101257,7.774389132464421e-07,0.24282090365886688,0.00067131407558918,0.005604127421975136
700.0,0.20371568202972412,0.2761872112751007,0.10638199001550674,0.20551295578479767,0.15933924913406372,0.0012484606122598052,0.2328958660364151,7.812682270014193e-07,0.24336665868759155,0.0006740261451341212,0.005625179037451744
701.0,0.20422206819057465,0.276999294757843,0.10685799270868301,0.20617583394050598,0.15971246361732483,0.0012542002368718386,0.23317693173885345,7.851045324969164e-07,0.24391107261180878,0.0006767375161871314,0.005646306090056896
702.0,0.20472775399684906,0.27780991792678833,0.10733494907617569,0.20683865249156952,0.16008558869361877,0.0012599499896168709,0.23345743119716644,7.889476592026767e-07,0.24445414543151855,0.0006794481887482107,0.005667509976774454
703.0,0.20523272454738617,0.27861905097961426,0.10781285166740417,0.2075013816356659,0.16045859456062317,0.0012657098704949021,0.23373739421367645,7.927976071187004e-07,0.2449958771467209,0.0006821580464020371,0.0056887902319431305
704.0,0.20573697984218597,0.2794266939163208,0.10829171538352966,0.2081640362739563,0.1608315259218216,0.0012714796466752887,0.2340168058872223,7.966543762449874e-07,0.24553626775741577,0.0006848671473562717,0.0057101477868855
705.0,0.20624053478240967,0.28023281693458557,0.10877151787281036,0.20882660150527954,0.16120435297489166,0.0012772594345733523,0.23429566621780396,8.005178528946999e-07,0.24607530236244202,0.0006875753169879317,0.005731582175940275
706.0,0.20674338936805725,0.28103742003440857,0.10925226658582687,0.20948907732963562,0.16157709062099457,0.0012830490013584495,0.23457397520542145,8.043879802244192e-07,0.24661298096179962,0.0006902824970893562,0.0057530938647687435
707.0,0.20724552869796753,0.2818404734134674,0.1097339540719986,0.21015146374702454,0.1619497388601303,0.00128884834703058,0.23485173285007477,8.082647582341451e-07,0.2471493035554886,0.0006929886876605451,0.0057746837846934795
708.0,0.2077469676733017,0.2826419472694397,0.11021657288074493,0.2108137607574463,0.1623222976922989,0.001294657471589744,0.2351289540529251,8.121480163936212e-07,0.2476842701435089,0.0006956937140785158,0.005796351470053196
709.0,0.20824770629405975,0.28344184160232544,0.11070012301206589,0.21147595345973969,0.1626947820186615,0.0013004762586206198,0.23540563881397247,8.160378683896852e-07,0.2482178658246994,0.0006983976345509291,0.005818097852170467
710.0,0.2087477445602417,0.28424012660980225,0.11118459701538086,0.21213804185390472,0.16306719183921814,0.0013063045917078853,0.23568178713321686,8.199341436920804e-07,0.24875010550022125,0.0007011002744548023,0.0058399224653840065
711.0,0.20924708247184753,0.2850368320941925,0.11166998744010925,0.2128000259399414,0.1634395271539688,0.0013121424708515406,0.23595738410949707,8.238368423008069e-07,0.24928097426891327,0.0007038016919977963,0.005861825775355101
712.0,0.20974572002887726,0.28583186864852905,0.11215630173683167,0.21346190571784973,0.1638117879629135,0.0013179898960515857,0.2362324446439743,8.277458505290269e-07,0.24981047213077545,0.0007065017125569284,0.005883808247745037
713.0,0.21024365723133087,0.28662529587745667,0.1126435250043869,0.2141236811876297,0.16418397426605225,0.001323846634477377,0.23650696873664856,8.316611683767405e-07,0.2503385841846466,0.0007092003361321986,0.005905870348215103
714.0,0.21074089407920837,0.28741705417633057,0.11313164979219437,0.21478532254695892,0.1645561009645462,0.0013297126861289144,0.23678095638751984,8.355827390005288e-07,0.2508653402328491,0.000711897446308285,0.0059280116111040115
715.0,0.21123744547367096,0.28820711374282837,0.11362068355083466,0.2154468595981598,0.1649281531572342,0.001335587934590876,0.23705440759658813,8.395105055569729e-07,0.2513906955718994,0.0007145930430851877,0.0059502325020730495
