time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
1077.0,0.12678943574428558,0.14462246000766754,0.12141700088977814,0.1156248077750206,0.08739744871854782,0.001807612250559032,0.10008969902992249,9.24564062643185e-07,0.12944969534873962,0.0004682503058575094,0.005740778055042028
1078.0,0.1321403682231903,0.1278446614742279,0.10970964282751083,0.11297771334648132,0.08457527309656143,0.0015770044410601258,0.10054986923933029,8.189529125957051e-07,0.12517493963241577,0.0004910901770927012,0.005500278435647488
1079.0,0.1222895011305809,0.12809696793556213,0.10879483819007874,0.13925805687904358,0.07876458764076233,0.0017087358282878995,0.09077482670545578,9.64196260611061e-07,0.12559092044830322,0.000465814140625298,0.00594309950247407
1080.0,0.13373179733753204,0.14356693625450134,0.09779217094182968,0.12575176358222961,0.08653704077005386,0.00162097520660609,0.10419746488332748,9.476785294282308e-07,0.11028813570737839,0.00039836124051362276,0.006399916019290686
1081.0,0.13470172882080078,0.12816554307937622,0.12272140383720398,0.12186083942651749,0.08377421647310257,0.0015501809539273381,0.08495976775884628,8.422385349149408e-07,0.11726472526788712,0.0004132464528083801,0.006137910299003124
1082.0,0.1417222023010254,0.11650010198354721,0.09824615716934204,0.11911013722419739,0.07843437045812607,0.0015625539235770702,0.09246250241994858,9.952685786629445e-07,0.12134402990341187,0.0004410083929542452,0.006133211776614189
1083.0,0.11792317777872086,0.1445285826921463,0.12780536711215973,0.12351671606302261,0.09097352623939514,0.0015085458289831877,0.08906595408916473,8.930577450882993e-07,0.10886351764202118,0.000457878690212965,0.005857544485479593
1084.0,0.12020130455493927,0.12654270231723785,0.10094045102596283,0.10784211754798889,0.08178333193063736,0.0017289667157456279,0.09287381917238235,9.093716357710946e-07,0.13723696768283844,0.00046472708345390856,0.005966518074274063
1085.0,0.12110823392868042,0.12278209626674652,0.13330437242984772,0.11734002083539963,0.0780310407280922,0.001790644251741469,0.10324668884277344,8.646902642794885e-07,0.12213431298732758,0.0004317993007134646,0.006678240839391947
1086.0,0.13215933740139008,0.12494845688343048,0.1252599060535431,0.13127610087394714,0.08264748007059097,0.0015987391816452146,0.0946875512599945,8.529259503120556e-07,0.11666496843099594,0.00044136735959909856,0.005644980352371931
1087.0,0.11358047276735306,0.13810141384601593,0.11094662547111511,0.12486935406923294,0.08195296674966812,0.001692974241450429,0.08971571922302246,9.222693506671931e-07,0.13813766837120056,0.0004488527774810791,0.0063780201599001884
1088.0,0.13148005306720734,0.1405639797449112,0.11327233910560608,0.1357700228691101,0.0929587110877037,0.001792237744666636,0.0880548506975174,9.95151140159578e-07,0.1129392459988594,0.0003945445059798658,0.005943632684648037
1089.0,0.11786843091249466,0.12450004369020462,0.11591244488954544,0.136434867978096,0.07394339144229889,0.0015660355566069484,0.09149164706468582,8.853450026435894e-07,0.12775364518165588,0.0004588337615132332,0.0060795568861067295
1090.0,0.13015316426753998,0.12593191862106323,0.126036137342453,0.11323586851358414,0.0793832391500473,0.0018040466820821166,0.08425053209066391,9.055534064827953e-07,0.1171400249004364,0.0004441498313099146,0.006679868791252375
1091.0,0.13065309822559357,0.1321382224559784,0.11256029456853867,0.1291382908821106,0.0780574232339859,0.0017027107533067465,0.09006378054618835,8.67078654209763e-07,0.11292149126529694,0.0004938511410728097,0.006084288936108351
1092.0,0.11752837151288986,0.125712051987648,0.11767472326755524,0.12697573006153107,0.09131914377212524,0.0016300251008942723,0.07792884111404419,7.884640922384278e-07,0.11368903517723083,0.00042608604417182505,0.005931847728788853
1093.0,0.1212063580751419,0.13322532176971436,0.1069159060716629,0.12401086837053299,0.07895490527153015,0.0018409122712910175,0.08525117486715317,1.0035677178166225e-06,0.12370111048221588,0.0004965835250914097,0.005952412262558937
1094.0,0.1297905594110489,0.12587235867977142,0.11543569713830948,0.125175341963768,0.09096165746450424,0.0017787807155400515,0.0847526490688324,8.910062092581938e-07,0.11990199983119965,0.00044176200754009187,0.006617653649300337
1095.0,0.12362433969974518,0.12032913416624069,0.11862606555223465,0.12256959825754166,0.0792958065867424,0.0018067891942337155,0.08951571583747864,8.766617725086689e-07,0.12689723074436188,0.00043296581134200096,0.006800783332437277
1096.0,0.12295743077993393,0.12196103483438492,0.10897403210401535,0.12350404262542725,0.0793178454041481,0.0016361202578991652,0.0955558642745018,9.333707566838712e-07,0.13987691700458527,0.0004886299138888717,0.006378641817718744
1097.0,0.11896296590566635,0.12797392904758453,0.11300954967737198,0.11256573349237442,0.08169501274824142,0.001727634109556675,0.0865529328584671,9.05389356375963e-07,0.13212157785892487,0.0004347441135905683,0.005334623157978058
1098.0,0.11022859066724777,0.13759447634220123,0.13276807963848114,0.12240302562713623,0.0705849677324295,0.00181971222627908,0.09657527506351471,9.513697136753763e-07,0.1187107190489769,0.00045327687985263765,0.005402933340519667
1099.0,0.12505429983139038,0.11225190758705139,0.12291385233402252,0.12126847356557846,0.08485284447669983,0.0019352283561602235,0.084972083568573,8.892750429367879e-07,0.13277028501033783,0.0005002823891118169,0.005452580284327269
1100.0,0.13516615331172943,0.12670162320137024,0.11477870494127274,0.11821853369474411,0.07807707041501999,0.0017232901882380247,0.10086759924888611,9.131225624514627e-07,0.1207595020532608,0.00046231772284954786,0.006452060770243406
1101.0,0.11892503499984741,0.13069264590740204,0.10897252708673477,0.12988272309303284,0.08083166927099228,0.0018276787595823407,0.09196421504020691,8.732228025110089e-07,0.12094780802726746,0.0004381652979645878,0.005485260859131813
1102.0,0.1299208700656891,0.12272486090660095,0.10187382251024246,0.1186496689915657,0.08363606035709381,0.001525434316135943,0.07470878213644028,9.653903134676511e-07,0.11049329489469528,0.00045954654342494905,0.0064947414211928844
1103.0,0.12949727475643158,0.12255721539258957,0.11484888195991516,0.11197956651449203,0.08501835912466049,0.0018071546219289303,0.09901131689548492,8.60651994116779e-07,0.13525350391864777,0.0005262827617116272,0.006877456326037645
1104.0,0.13926982879638672,0.11804237216711044,0.11092136055231094,0.12426597625017166,0.079824298620224,0.001793381874449551,0.078107088804245,8.267152225016616e-07,0.1252128928899765,0.0004284623428247869,0.006325708236545324
1105.0,0.11812907457351685,0.12312843650579453,0.11809565871953964,0.12003592401742935,0.07804763317108154,0.0014672958059236407,0.08308588713407516,9.80864797384129e-07,0.12731702625751495,0.00043490060488693416,0.005792798474431038
1106.0,0.11596573889255524,0.11562350392341614,0.10411655157804489,0.12853160500526428,0.07635308057069778,0.0019247010350227356,0.09140715003013611,1.0258777365379501e-06,0.1326819658279419,0.0005250138929113746,0.005132806953042746
1107.0,0.1331835836172104,0.12307951599359512,0.10683134943246841,0.11581660062074661,0.08378112316131592,0.001798186800442636,0.08601595461368561,9.665744755693595e-07,0.13489198684692383,0.0004762035678140819,0.006952134892344475
1108.0,0.1305559128522873,0.12672534584999084,0.1333802342414856,0.12536896765232086,0.08112014085054398,0.0017785527743399143,0.08616624027490616,8.552120220883808e-07,0.10845265537500381,0.00044131302274763584,0.006652968004345894
1109.0,0.12157952040433884,0.11563222855329514,0.11507056653499603,0.13215845823287964,0.08509800583124161,0.001797052682377398,0.08659155666828156,1.0229447298115701e-06,0.12564630806446075,0.0004082115483470261,0.006836132146418095
1110.0,0.1186411902308464,0.12636205554008484,0.1295754462480545,0.1273752897977829,0.07985007762908936,0.0016855571884661913,0.09076036512851715,9.532979561299726e-07,0.10725436359643936,0.0004719166026916355,0.007071285508573055
1111.0,0.11013595014810562,0.12335173040628433,0.12347336858510971,0.11400986462831497,0.08176539838314056,0.0017732989508658648,0.1016373261809349,1.0449276715007727e-06,0.11224403232336044,0.00042543726158328354,0.006501460913568735
1112.0,0.13137538731098175,0.1102641299366951,0.1128348708152771,0.12730689346790314,0.07887760549783707,0.0019013609271496534,0.0918956845998764,9.808596814764314e-07,0.12505729496479034,0.00043131361599080265,0.006214838474988937
1113.0,0.12303750216960907,0.11899371445178986,0.12391155958175659,0.12604613602161407,0.07959480583667755,0.0016316169640049338,0.08346304297447205,9.732743819768075e-07,0.13132308423519135,0.0004915022873319685,0.006834194529801607
1114.0,0.12241668999195099,0.11630697548389435,0.11198416352272034,0.12789319455623627,0.07963705062866211,0.0018480494618415833,0.10061240941286087,1.0504859346838202e-06,0.12256065756082535,0.0004540321824606508,0.005569972563534975
1115.0,0.1277453452348709,0.12518566846847534,0.11870204657316208,0.12649862468242645,0.08345776051282883,0.0017828101990744472,0.09493689984083176,9.90362877928419e-07,0.12814757227897644,0.0005009429878555238,0.006025666370987892
1116.0,0.12343114614486694,0.13136157393455505,0.10923009365797043,0.11635448038578033,0.07898488640785217,0.0018399643013253808,0.09747762233018875,1.0755607036116999e-06,0.11000420898199081,0.0005181184387765825,0.006394464522600174
1117.0,0.11357275396585464,0.13535606861114502,0.11338330805301666,0.11669325083494186,0.0860242024064064,0.001768076210282743,0.08482334762811661,9.835875971475616e-07,0.11115071177482605,0.0004363924963399768,0.006524691358208656
1118.0,0.1394609808921814,0.11053715646266937,0.11010300368070602,0.11747878044843674,0.0788220465183258,0.0016080475179478526,0.09709057211875916,9.342742828266637e-07,0.13662603497505188,0.00043811570503748953,0.0061662280932068825
1119.0,0.12841655313968658,0.11878306418657303,0.12170261889696121,0.12879948318004608,0.07631289958953857,0.0018657378386706114,0.08401371538639069,9.60491433943389e-07,0.12147549539804459,0.0005087527097202837,0.007190864998847246
1120.0,0.11990810930728912,0.1454339474439621,0.10812931507825851,0.12304633855819702,0.08446197211742401,0.0017903730040416121,0.08029486984014511,9.548035677653388e-07,0.1320074498653412,0.0004399498866405338,0.006453739013522863
1121.0,0.13809630274772644,0.1213984489440918,0.11305995285511017,0.13479024171829224,0.08180234581232071,0.0020824959501624107,0.0850943773984909,1.030403041113459e-06,0.11785483360290527,0.0004915812169201672,0.005978769157081842
1122.0,0.1364809274673462,0.1246204599738121,0.12529686093330383,0.13552208244800568,0.07448285818099976,0.001824480015784502,0.07882530242204666,9.479064146944438e-07,0.14739805459976196,0.0004562767571769655,0.006501850672066212
1123.0,0.11849453300237656,0.12569619715213776,0.11421726644039154,0.13076815009117126,0.08166229724884033,0.0020592729561030865,0.08551958203315735,1.1842065532619017e-06,0.12153887003660202,0.0004422411147970706,0.006776256486773491
1124.0,0.1369463950395584,0.11313043534755707,0.09938222914934158,0.11643093079328537,0.08274303376674652,0.0019439704483374953,0.09446925669908524,1.1559400263649877e-06,0.1312967836856842,0.0004189249302726239,0.006962236482650042
1125.0,0.12767094373703003,0.12452622503042221,0.09848898649215698,0.13449296355247498,0.08187026530504227,0.0018012626096606255,0.08223678171634674,1.0259957434755052e-06,0.14322364330291748,0.0004883395740762353,0.006801423151046038
1126.0,0.13505244255065918,0.12736418843269348,0.10315611213445663,0.12245577573776245,0.08316970616579056,0.0019288955954834819,0.09013507515192032,1.1612368098212755e-06,0.12839649617671967,0.0005122721777297556,0.00643335934728384
1127.0,0.11933864653110504,0.1229947954416275,0.12801814079284668,0.12464699149131775,0.06882361322641373,0.001612802967429161,0.08628928661346436,1.0085304893436842e-06,0.13094408810138702,0.00046122685307636857,0.0069935075007379055
1128.0,0.12165743112564087,0.12392867356538773,0.10239351540803909,0.1350804716348648,0.07210580259561539,0.0019012356642633677,0.08326829969882965,1.0141998245671857e-06,0.1395026594400406,0.0005377596244215965,0.0062033021822571754
1129.0,0.13548681139945984,0.12322045862674713,0.1104150339961052,0.1338258534669876,0.08675606548786163,0.0018472060328349471,0.09320638328790665,9.376814773531805e-07,0.11654640734195709,0.000489050114993006,0.006447021383792162
1130.0,0.13160432875156403,0.09847283363342285,0.12207736074924469,0.1272718906402588,0.08248890936374664,0.0019179844530299306,0.07840366661548615,1.115143390961748e-06,0.12401881814002991,0.0005107143078930676,0.006723398808389902
1131.0,0.13090555369853973,0.12663589417934418,0.11805901676416397,0.11683503538370132,0.08052095025777817,0.001900063012726605,0.07629532366991043,9.978107300412375e-07,0.12953129410743713,0.0004664560838136822,0.006296197883784771
1132.0,0.1360097974538803,0.13106070458889008,0.12040047347545624,0.12872642278671265,0.08955906331539154,0.001904020202346146,0.08532317727804184,1.0960403642457095e-06,0.1374429315328598,0.0004968670546077192,0.006871495861560106
1133.0,0.13071207702159882,0.14250999689102173,0.0997922495007515,0.13234253227710724,0.09190398454666138,0.001766594941727817,0.07792538404464722,1.0019493856816553e-06,0.13541755080223083,0.0004869727708864957,0.005745360627770424
1134.0,0.12523221969604492,0.11948493123054504,0.11177079379558563,0.13357903063297272,0.07399828732013702,0.0018206123495474458,0.0778188705444336,1.0971195933962008e-06,0.13287463784217834,0.0003943656338378787,0.0065191034227609634
1135.0,0.13151420652866364,0.12288791686296463,0.11225254833698273,0.12124587595462799,0.08380348980426788,0.0018773272167891264,0.07461139559745789,9.987747944251169e-07,0.12337037175893784,0.0004903256776742637,0.006937365513294935
1136.0,0.12866833806037903,0.1280890256166458,0.10297904163599014,0.12215883284807205,0.08623451739549637,0.0018962007015943527,0.08241400867700577,9.019941558108258e-07,0.13646471500396729,0.00046703193220309913,0.006838436704128981
1137.0,0.12194614857435226,0.11372864991426468,0.1239035427570343,0.11340468376874924,0.08154133707284927,0.0017378174234181643,0.08554714173078537,1.074392230293597e-06,0.1202513575553894,0.00046647098497487605,0.007143148221075535
1138.0,0.13708826899528503,0.11752209812402725,0.09912212193012238,0.1276434361934662,0.08256106078624725,0.001725838053971529,0.0877746120095253,1.0947012469841866e-06,0.11685121804475784,0.0004194759239908308,0.005733969155699015
1139.0,0.1257835477590561,0.13924214243888855,0.10482462495565414,0.1305287927389145,0.07734132558107376,0.0020423277746886015,0.0921601951122284,9.602075579095981e-07,0.1245310828089714,0.0005370808648876846,0.007461875211447477
1140.0,0.12250643223524094,0.13770920038223267,0.10332024842500687,0.12791496515274048,0.08402832597494125,0.0019801894668489695,0.08716534078121185,9.506166520623083e-07,0.12526047229766846,0.0004966533742845058,0.006208408158272505
1141.0,0.13756895065307617,0.1179438978433609,0.1187613233923912,0.12403178960084915,0.08170058578252792,0.0018249875865876675,0.09255048632621765,9.973836085919174e-07,0.12688298523426056,0.0005036903312429786,0.007078959606587887
1142.0,0.12171345204114914,0.12053419649600983,0.10033394396305084,0.1351516842842102,0.07288437336683273,0.001889649429358542,0.08142738789319992,1.0697577863538754e-06,0.1361113041639328,0.00043938233284279704,0.006864530965685844
1143.0,0.12204309552907944,0.1274285465478897,0.11729374527931213,0.13427649438381195,0.07729044556617737,0.001989927841350436,0.0791548416018486,1.120662318498944e-06,0.1221151128411293,0.0004987577558495104,0.0058005619794130325
1144.0,0.14163172245025635,0.12314159423112869,0.11646714061498642,0.12114138156175613,0.08067996054887772,0.0016782258171588182,0.09120578318834305,1.0093921218867763e-06,0.12388013303279877,0.00049545057117939,0.0070259105414152145
1145.0,0.12747739255428314,0.13491077721118927,0.11945951730012894,0.1313876509666443,0.06828682124614716,0.002056895988062024,0.0846366360783577,1.0640924301696941e-06,0.14049091935157776,0.00047168167657218874,0.006663626991212368
1146.0,0.13987098634243011,0.11850492656230927,0.10623890161514282,0.1300767958164215,0.08133069425821304,0.00187655386980623,0.08467171341180801,9.792298669708543e-07,0.10959596931934357,0.0005318984622135758,0.006603363901376724
1147.0,0.12230010330677032,0.1241052970290184,0.1285901963710785,0.11339426785707474,0.07913894206285477,0.001998511841520667,0.0758213996887207,1.0970140920107951e-06,0.12042499333620071,0.0005470357718877494,0.006484479643404484
1148.0,0.09520643204450607,0.10804547369480133,0.10216432064771652,0.1339389830827713,0.08739341050386429,0.0017192234518006444,0.07342297583818436,1.1233332770643756e-06,0.12059284746646881,0.000513688544742763,0.007294354494661093
1149.0,0.12040860950946808,0.12759001553058624,0.10766275227069855,0.12455547600984573,0.08258162438869476,0.0019550982397049665,0.07744810730218887,1.1289652093182667e-06,0.12035568058490753,0.00045658095041289926,0.006490188650786877
1150.0,0.13685104250907898,0.1199629157781601,0.10884729027748108,0.13699953258037567,0.07735288143157959,0.0019136054906994104,0.07997731119394302,1.1380913065295317e-06,0.13267408311367035,0.0004723563906736672,0.00735577242448926
1151.0,0.12604402005672455,0.11397156864404678,0.1130870059132576,0.15029217302799225,0.07439983636140823,0.0020798593759536743,0.08583324402570724,1.0416658824397018e-06,0.12078941613435745,0.00046326403389684856,0.007124415133148432
1152.0,0.12671153247356415,0.1258564293384552,0.09787070006132126,0.13874386250972748,0.081857830286026,0.002024717628955841,0.085272878408432,1.0752389698609477e-06,0.13306424021720886,0.0004856004088651389,0.006649367045611143
1153.0,0.11333493143320084,0.12372909486293793,0.09560389816761017,0.14171412587165833,0.0841684564948082,0.0019345604814589024,0.08277925103902817,1.0964373586830334e-06,0.13928553462028503,0.0005172138917259872,0.0073041548021137714
1154.0,0.11811579018831253,0.12208625674247742,0.11300858110189438,0.1182481199502945,0.08251606673002243,0.0019757505506277084,0.07933229953050613,1.147115995081549e-06,0.14152023196220398,0.000499967485666275,0.007220368832349777
1155.0,0.12426917254924774,0.13022245466709137,0.10910283029079437,0.14094454050064087,0.0902261883020401,0.002004625741392374,0.0787317305803299,1.0114003998751286e-06,0.11787085235118866,0.0004592073382809758,0.005989221390336752
1156.0,0.12620598077774048,0.11420345306396484,0.09942547231912613,0.12834540009498596,0.08806423097848892,0.0019830004312098026,0.08380302786827087,1.1480660759843886e-06,0.12883836030960083,0.0005448785959742963,0.0063575818203389645
1157.0,0.1100541278719902,0.12326443195343018,0.10970556735992432,0.13541311025619507,0.08110258728265762,0.0020207897759974003,0.09014656394720078,1.1891555686815991e-06,0.12977288663387299,0.0005204575136303902,0.00633258605375886
1158.0,0.13590839505195618,0.11896435171365738,0.10729359835386276,0.12974891066551208,0.07369785755872726,0.0017745974473655224,0.08108220994472504,1.1126018080176436e-06,0.12670277059078217,0.0005016369395889342,0.007326870691031218
1159.0,0.14824281632900238,0.10697975009679794,0.09890223294496536,0.13312304019927979,0.07904868572950363,0.0022392331156879663,0.0831032544374466,1.0312338645235286e-06,0.11658116430044174,0.0004525281838141382,0.006365934386849403
1160.0,0.1262241005897522,0.1293458789587021,0.093568354845047,0.14183999598026276,0.07333170622587204,0.0018867438193410635,0.07529497891664505,1.1028402013835148e-06,0.126173734664917,0.0005089559126645327,0.00734820868819952
1161.0,0.12263551354408264,0.1199638694524765,0.10626381635665894,0.14048433303833008,0.08059784770011902,0.001858908566646278,0.08199702203273773,1.1063496003771434e-06,0.13602600991725922,0.000460334267700091,0.006366171408444643
1162.0,0.13379129767417908,0.13724453747272491,0.10778304189443588,0.12940363585948944,0.08324500918388367,0.0016778551507741213,0.0811319574713707,1.0947428563667927e-06,0.11233841627836227,0.0005102302529849112,0.006937410216778517
1163.0,0.12467630207538605,0.12137779593467712,0.10699644684791565,0.1343158632516861,0.07550864666700363,0.002053996082395315,0.08256874233484268,1.0844676125998376e-06,0.13625627756118774,0.00045835087075829506,0.006675496697425842
1164.0,0.12363569438457489,0.10864102840423584,0.10890333354473114,0.13647525012493134,0.07592209428548813,0.001962752314284444,0.08103526383638382,1.3019637208344648e-06,0.1329558938741684,0.0005050252075307071,0.007012931164354086
1165.0,0.13602709770202637,0.11422918736934662,0.11092668026685715,0.1276063770055771,0.0785847082734108,0.0018759865779429674,0.0808805301785469,1.1286033441137988e-06,0.13765843212604523,0.00047887241817079484,0.0070302351377904415
1166.0,0.1264989972114563,0.1390283852815628,0.10937800258398056,0.13116157054901123,0.08358167111873627,0.002203033771365881,0.08698674291372299,1.1082463515776908e-06,0.14191502332687378,0.0004648984468076378,0.0077212778851389885
1167.0,0.12613442540168762,0.12366931885480881,0.08876929432153702,0.11599563807249069,0.07734666764736176,0.0021359443198889494,0.07102128863334656,1.1159248742842465e-06,0.12842068076133728,0.0004215934022795409,0.006773078348487616
1168.0,0.12574224174022675,0.10702752321958542,0.12068822234869003,0.1315443217754364,0.06829095631837845,0.0020050739403814077,0.08553401380777359,1.1353413356118836e-06,0.13579335808753967,0.0004429157415870577,0.0070406291633844376
1169.0,0.1296023726463318,0.12750381231307983,0.09269040077924728,0.13145045936107635,0.08674100041389465,0.0021123099140822887,0.08248481154441833,1.2321846725171781e-06,0.12262319028377533,0.0004654121585190296,0.0071639115922153
1170.0,0.13092096149921417,0.12702706456184387,0.10515346378087997,0.14060361683368683,0.08302335441112518,0.0018507370259612799,0.08447804301977158,1.1549533383004018e-06,0.13608385622501373,0.000490509788505733,0.006993075367063284
1171.0,0.13308222591876984,0.13108517229557037,0.1077035441994667,0.12449592351913452,0.0821540355682373,0.002031829906627536,0.07762554287910461,1.144917291640013e-06,0.13034291565418243,0.0004906870890408754,0.00710158608853817
1172.0,0.13133542239665985,0.12557679414749146,0.11167168617248535,0.13847213983535767,0.07851812243461609,0.0018570948159322143,0.09418615698814392,1.0766681270979461e-06,0.12015731632709503,0.0004745029436890036,0.006779645103961229
1173.0,0.11052905023097992,0.13748623430728912,0.12209044396877289,0.11778458207845688,0.08339054882526398,0.0019177448702976108,0.07169657945632935,1.1009736908818013e-06,0.12052957713603973,0.0005219875602051616,0.007231753319501877
1174.0,0.1210724264383316,0.13013356924057007,0.09262625873088837,0.13973793387413025,0.09063643217086792,0.002110558096319437,0.08336584270000458,1.1080908279836876e-06,0.12236759066581726,0.0005082465941086411,0.007090765982866287
1175.0,0.11656731367111206,0.11992263048887253,0.09801441431045532,0.13733245432376862,0.07470551878213882,0.002099598990753293,0.07614957541227341,1.1554758430065704e-06,0.12229862809181213,0.00046645928523503244,0.006655835546553135
1176.0,0.11769672483205795,0.12532548606395721,0.0992572233080864,0.12448246777057648,0.07388609647750854,0.0019947472028434277,0.08234463632106781,1.1019174053217284e-06,0.1239100992679596,0.0004633459902834147,0.007221281062811613
1177.0,0.13743244111537933,0.11814960092306137,0.11372862011194229,0.1372762769460678,0.0883764997124672,0.0019912144634872675,0.07707846909761429,9.046344757734914e-07,0.11861617118120193,0.00043712026672437787,0.007562247104942799
1178.0,0.12370231747627258,0.12094014883041382,0.10095943510532379,0.13926395773887634,0.07837877422571182,0.0019777165725827217,0.07510364055633545,1.1361922815922298e-06,0.13479317724704742,0.0004820596950594336,0.007217125501483679
1179.0,0.1384650468826294,0.13129207491874695,0.10198096930980682,0.12283660471439362,0.08552856743335724,0.0020866270642727613,0.08187516778707504,1.1983668173343176e-06,0.12457059323787689,0.0005011397297494113,0.007446066476404667
1180.0,0.1171775534749031,0.12413567304611206,0.10642864555120468,0.1170864850282669,0.07446303963661194,0.0024873472284525633,0.06808459013700485,1.2371965567581356e-06,0.127341166138649,0.00048291473649442196,0.00677080312743783
1181.0,0.14551955461502075,0.11747080832719803,0.10547269880771637,0.12448370456695557,0.08608301728963852,0.002009575953707099,0.08511834591627121,1.1586273558350513e-06,0.13234923779964447,0.0004671060014516115,0.007215400692075491
1182.0,0.14263242483139038,0.11932244151830673,0.0974210575222969,0.1306692659854889,0.0835389643907547,0.002215220592916012,0.08666706830263138,1.17006254640728e-06,0.13364283740520477,0.0004872405843343586,0.007603015284985304
1183.0,0.1192566528916359,0.126028910279274,0.10072323679924011,0.12498226761817932,0.06596146523952484,0.0020425014663487673,0.08492671698331833,1.1391767884560977e-06,0.12082155793905258,0.0004479008784983307,0.006248318590223789
1184.0,0.13005331158638,0.10803379863500595,0.10351725667715073,0.1283174753189087,0.07255098968744278,0.0025012469850480556,0.08952275663614273,1.1264534123256453e-06,0.12433575093746185,0.0005518135149031878,0.007555176969617605
1185.0,0.13734473288059235,0.12409143149852753,0.11627847701311111,0.14802700281143188,0.08715623617172241,0.0017115531954914331,0.0850839763879776,1.1626734703895636e-06,0.12872843444347382,0.0005260852631181479,0.006658826023340225
1186.0,0.12175758928060532,0.137499138712883,0.10072536021471024,0.12935446202754974,0.07748299092054367,0.0022594204638153315,0.0871342197060585,1.0899963172050775e-06,0.13128569722175598,0.0004783655167557299,0.008130725473165512
1187.0,0.13872744143009186,0.13179494440555573,0.1104637011885643,0.11843986064195633,0.08313184231519699,0.0021004013251513243,0.0810387060046196,1.2820482879760675e-06,0.1171983927488327,0.0005540061974897981,0.007219190709292889
1188.0,0.14819040894508362,0.11775138229131699,0.10359469056129456,0.11821646988391876,0.0765906423330307,0.0018407958559691906,0.0832524299621582,1.2428993159119273e-06,0.12347753345966339,0.0005224718479439616,0.007084788754582405
1189.0,0.1287975162267685,0.11894997954368591,0.09299945086240768,0.1200917586684227,0.09012025594711304,0.0022905971854925156,0.08694178611040115,1.1858039670187281e-06,0.13666394352912903,0.000510699232108891,0.006521498318761587
1190.0,0.12396970391273499,0.11503542214632034,0.10933611541986465,0.1246311292052269,0.07640130817890167,0.0018457678379490972,0.07721269130706787,1.320269348070724e-06,0.1152767762541771,0.0004977231146767735,0.007235306315124035
1191.0,0.13177359104156494,0.13112874329090118,0.10750573128461838,0.1321028172969818,0.0781317800283432,0.0019161843229085207,0.0800095796585083,1.124793470808072e-06,0.1385929137468338,0.0004939140053465962,0.007713339291512966
1192.0,0.12913483381271362,0.12614285945892334,0.10385074466466904,0.11470933258533478,0.07769084721803665,0.0021581801120191813,0.07375315576791763,1.1517001894389978e-06,0.112848661839962,0.0005037881783209741,0.007157538551837206
1193.0,0.13433974981307983,0.11732129752635956,0.10414833575487137,0.14099512994289398,0.07605287432670593,0.002418890129774809,0.08649363368749619,1.235173272107204e-06,0.12000472843647003,0.0004946201806887984,0.007710383273661137
1194.0,0.12811465561389923,0.12009622901678085,0.09224145859479904,0.13829922676086426,0.0801825225353241,0.0022760748397558928,0.08436380326747894,1.2591368658831925e-06,0.12366970628499985,0.0004836387815885246,0.007787751033902168
1195.0,0.12343976646661758,0.12792541086673737,0.09621710330247879,0.12049395591020584,0.08218204975128174,0.002348066307604313,0.07632939517498016,1.3151855000614887e-06,0.1326322853565216,0.0004444687510840595,0.006577732507139444
1196.0,0.14050129055976868,0.13135883212089539,0.10354942828416824,0.12677441537380219,0.08115170896053314,0.0023028331343084574,0.07793770730495453,1.1903026688742102e-06,0.12272506207227707,0.000570160336792469,0.007043471559882164
1197.0,0.12615607678890228,0.11862710118293762,0.11071115732192993,0.14348237216472626,0.06595396995544434,0.002245094394311309,0.08269160985946655,1.1915448112631566e-06,0.14488688111305237,0.000516817148309201,0.006458901334553957
1198.0,0.11823823302984238,0.11281667649745941,0.11287720501422882,0.12872391939163208,0.08176792412996292,0.0022619895171374083,0.08043674379587173,1.268574351342977e-06,0.12159014493227005,0.000544878130313009,0.006862669251859188
1199.0,0.12140589207410812,0.12077777832746506,0.10418134927749634,0.13705559074878693,0.08130232244729996,0.002045293338596821,0.08942488580942154,1.2613527360372245e-06,0.11548779904842377,0.0005292763817124069,0.00782111193984747
1200.0,0.12085654586553574,0.09970460087060928,0.09424035996198654,0.12868370115756989,0.07305355370044708,0.002396170748397708,0.08261881023645401,1.1843078482343117e-06,0.12266117334365845,0.0005430243909358978,0.006345456000417471
1201.0,0.12787920236587524,0.12048361450433731,0.10355845093727112,0.12958285212516785,0.08074437826871872,0.002279175678268075,0.08478306233882904,1.169510824183817e-06,0.12678025662899017,0.0004793479747604579,0.00720097403973341
1202.0,0.12277848273515701,0.1262982040643692,0.10232123732566833,0.1344367414712906,0.08662548661231995,0.002300884108990431,0.07789808511734009,1.0632198836901807e-06,0.1051170751452446,0.0005485701840370893,0.008454031310975552
1203.0,0.12416132539510727,0.12812715768814087,0.08538269251585007,0.12545695900917053,0.07709088176488876,0.002055835910141468,0.0733649879693985,1.2818808272641036e-06,0.11915507912635803,0.0005383839597925544,0.007595702540129423
1204.0,0.12953908741474152,0.12358958274126053,0.09920504689216614,0.1335359364748001,0.07694228738546371,0.0020389955025166273,0.07974064350128174,1.1263614396739285e-06,0.11029735207557678,0.0005374868051148951,0.006839868146926165
