time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
890.0,0.2510378360748291,0.2981257140636444,0.21009749174118042,0.2296251654624939,0.16272637248039246,0.0023455971386283636,0.23068411648273468,1.4761805005036877e-06,0.2428741157054901,0.0007464532973244786,0.009848934598267078
891.0,0.251007080078125,0.29792091250419617,0.21044909954071045,0.22962884604930878,0.16286836564540863,0.002350365975871682,0.2306356579065323,1.4775014278711751e-06,0.24293847382068634,0.0007473035948351026,0.00986634474247694
892.0,0.2509769797325134,0.297714501619339,0.21079882979393005,0.22963401675224304,0.16300874948501587,0.0023551362100988626,0.23058457672595978,1.4788159887757502e-06,0.2430032342672348,0.0007481570937670767,0.009883680380880833
893.0,0.25094759464263916,0.2975064814090729,0.21114668250083923,0.2296406477689743,0.16314755380153656,0.0023599080741405487,0.23053084313869476,1.4801244105910882e-06,0.2430683970451355,0.0007490138523280621,0.009900939650833607
894.0,0.2509189248085022,0.2972969114780426,0.2114926427602768,0.22964875400066376,0.16328473389148712,0.0023646813351660967,0.23047450184822083,1.4814269206908648e-06,0.24313396215438843,0.0007498737541027367,0.009918124414980412
895.0,0.25089091062545776,0.2970857620239258,0.21183671057224274,0.2296583652496338,0.16342031955718994,0.002369456458836794,0.23041552305221558,1.4827237464487553e-06,0.24319988489151,0.0007507369155064225,0.009935235604643822
896.0,0.25086361169815063,0.29687315225601196,0.21217884123325348,0.229669451713562,0.16355431079864502,0.0023742332123219967,0.2303539216518402,1.484015115238435e-06,0.24326620995998383,0.0007516031619161367,0.009952272288501263
897.0,0.2508369982242584,0.29665902256965637,0.2125190645456314,0.22968202829360962,0.16368669271469116,0.0023790118284523487,0.23028969764709473,1.485301140746742e-06,0.2433328926563263,0.0007524726097472012,0.009969236329197884
898.0,0.2508111000061035,0.2964434325695038,0.21285735070705414,0.2296961098909378,0.16381746530532837,0.0023837920743972063,0.2302228808403015,1.4865821640341892e-06,0.2433999478816986,0.000753345200791955,0.009986127726733685
899.0,0.2507858872413635,0.296226441860199,0.21319368481636047,0.22971168160438538,0.16394664347171783,0.002388574415817857,0.23015344142913818,1.4878582987876143e-06,0.24346734583377838,0.0007542208186350763,0.01000294741243124
900.0,0.25076138973236084,0.29600802063941956,0.21352806687355042,0.22972875833511353,0.16407422721385956,0.0023933588527143,0.23008140921592712,1.4891298860675306e-06,0.2435351014137268,0.0007550995796918869,0.01001969538629055
901.0,0.25073757767677307,0.2957882285118103,0.21386049687862396,0.22974734008312225,0.16420020163059235,0.0023981453850865364,0.23000676929950714,1.4903970395607757e-06,0.24360321462154388,0.000755981367547065,0.010036371648311615
902.0,0.2507144808769226,0.295567125082016,0.21419093012809753,0.22976742684841156,0.1643245816230774,0.002402934245765209,0.22992955148220062,1.4916599866410252e-06,0.24367165565490723,0.0007568661822006106,0.010052978992462158
903.0,0.25069209933280945,0.29534468054771423,0.21451939642429352,0.22978901863098145,0.1644473522901535,0.002407725201919675,0.22984974086284637,1.4929189546819543e-06,0.24374043941497803,0.0007577540236525238,0.01006951555609703
904.0,0.2506704330444336,0.2951209545135498,0.21484586596488953,0.2298121154308319,0.16456854343414307,0.002412518486380577,0.2297673523426056,1.4941742847440764e-06,0.2438095360994339,0.0007586448336951435,0.010085983201861382
905.0,0.25064948201179504,0.2948959469795227,0.21517033874988556,0.22983671724796295,0.1646881401538849,0.002417314099147916,0.22968240082263947,1.4954259768273914e-06,0.24387896060943604,0.0007595386123284698,0.010102382861077785
906.0,0.2506292462348938,0.2946697175502777,0.21549278497695923,0.22986283898353577,0.16480614244937897,0.0024221125058829784,0.2295948714017868,1.4966744856792502e-06,0.24394869804382324,0.0007604352431371808,0.010118714533746243
907.0,0.25060969591140747,0.2944422960281372,0.21581321954727173,0.22989046573638916,0.1649225652217865,0.0024269132409244776,0.22950479388237,1.4979199249864905e-06,0.24401874840259552,0.0007613347843289375,0.010134978219866753
908.0,0.25059089064598083,0.2942137122154236,0.21613162755966187,0.22991961240768433,0.16503740847110748,0.002431717002764344,0.22941215336322784,1.4991626358096255e-06,0.24408909678459167,0.000762237177696079,0.01015117671340704
909.0,0.2505728006362915,0.29398393630981445,0.21644797921180725,0.22995026409626007,0.16515067219734192,0.002436523325741291,0.22931696474552155,1.5004027318354929e-06,0.2441597282886505,0.0007631423650309443,0.010167308151721954
910.0,0.2505553960800171,0.293753057718277,0.21676228940486908,0.2299824208021164,0.1652623564004898,0.0024413324426859617,0.2292192578315735,1.5016404404377681e-06,0.24423067271709442,0.0007640502881258726,0.010183374397456646
911.0,0.25053873658180237,0.29352110624313354,0.21707454323768616,0.2300160974264145,0.16537246108055115,0.0024461448192596436,0.22911900281906128,1.5028761026769644e-06,0.24430188536643982,0.0007649610051885247,0.010199376381933689
912.0,0.25052279233932495,0.29328808188438416,0.2173847258090973,0.23005127906799316,0.16548100113868713,0.0024509599898010492,0.2290162295103073,1.504109945926757e-06,0.2443733811378479,0.0007658743998035789,0.010215314105153084
913.0,0.25050756335258484,0.2930539846420288,0.21769282221794128,0.23008796572685242,0.16558799147605896,0.0024557786528021097,0.22891093790531158,1.5053421975608217e-06,0.24444514513015747,0.000766790471971035,0.010231188498437405
914.0,0.2504930794239044,0.29281890392303467,0.21799883246421814,0.23012615740299225,0.16569341719150543,0.0024606003426015377,0.2288031429052353,1.5065729712659959e-06,0.24451717734336853,0.0007677091052755713,0.010247000493109226
915.0,0.2504792809486389,0.29258283972740173,0.21830275654792786,0.23016585409641266,0.16579727828502655,0.0024654255248606205,0.22869284451007843,1.5078027217896306e-06,0.24458947777748108,0.0007686303579248488,0.010262751020491123
916.0,0.2504662275314331,0.2923458218574524,0.21860456466674805,0.23020705580711365,0.1658996045589447,0.0024702539667487144,0.2285800576210022,1.5090316765054013e-06,0.24466203153133392,0.0007695541135035455,0.010278440080583096
917.0,0.2504538893699646,0.29210788011550903,0.2189042568206787,0.23024974763393402,0.1660003811120987,0.002475086133927107,0.2284647822380066,1.5102599491001456e-06,0.24473482370376587,0.0007704803720116615,0.010294068604707718
918.0,0.2504422664642334,0.29186901450157166,0.21920183300971985,0.23029394447803497,0.16609962284564972,0.0024799220263957977,0.228347048163414,1.5114878806343768e-06,0.2448078691959381,0.0007714090752415359,0.010309637524187565
919.0,0.2504313886165619,0.2916293144226074,0.21949727833271027,0.2303396463394165,0.16619734466075897,0.002484761644154787,0.22822684049606323,1.5127156984817702e-06,0.24488115310668945,0.0007723402231931686,0.010325146839022636
920.0,0.2504212260246277,0.29138875007629395,0.21979057788848877,0.23038682341575623,0.16629353165626526,0.002489604987204075,0.22810417413711548,1.5139436300160014e-06,0.2449546605348587,0.000773273641243577,0.010340598411858082
921.0,0.2504117786884308,0.2911473512649536,0.22008173167705536,0.23043550550937653,0.16638819873332977,0.0024944525212049484,0.22797906398773193,1.5151720162975835e-06,0.24502840638160706,0.0007742093876004219,0.010355992242693901
922.0,0.2504030764102936,0.2909051775932312,0.22037072479724884,0.23048566281795502,0.1664813607931137,0.002499304013326764,0.2278515249490738,1.5164009710133541e-06,0.24510236084461212,0.0007751474040560424,0.010371329262852669
923.0,0.2503950893878937,0.2906622290611267,0.2206575572490692,0.2305373102426529,0.16657300293445587,0.002504159929230809,0.22772154211997986,1.5176309489106643e-06,0.2451765388250351,0.0007760876324027777,0.01038661040365696
924.0,0.2503878176212311,0.2904185354709625,0.2209421992301941,0.23059043288230896,0.16666315495967865,0.00250902003608644,0.22758916020393372,1.5188620636763517e-06,0.24525094032287598,0.0007770300144329667,0.010401836596429348
925.0,0.2503812909126282,0.29017412662506104,0.22122466564178467,0.23064501583576202,0.16675181686878204,0.0025138845667243004,0.22745436429977417,1.5200946563709294e-06,0.24532553553581238,0.0007779744919389486,0.010417007841169834
926.0,0.2503754496574402,0.289929062128067,0.22150494158267975,0.23070108890533447,0.16683900356292725,0.0025187537539750338,0.22731716930866241,1.521328954368073e-06,0.2454003244638443,0.0007789210067130625,0.010432125069200993
927.0,0.2503703832626343,0.2896833121776581,0.22178302705287933,0.23075860738754272,0.16692470014095306,0.00252362759783864,0.22717759013175964,1.5225651850414579e-06,0.24547532200813293,0.0007798695587553084,0.010447190143167973
928.0,0.2503660023212433,0.2894369661808014,0.22205889225006104,0.23081760108470917,0.1670089215040207,0.0025285060983151197,0.22703562676906586,1.5238036894515972e-06,0.2455504983663559,0.0007808200316503644,0.0104622021317482
929.0,0.250362366437912,0.2891899645328522,0.22233253717422485,0.2308780401945114,0.16709169745445251,0.0025333897210657597,0.22689130902290344,1.5250446949721663e-06,0.24562586843967438,0.0007817724253982306,0.010477162897586823
930.0,0.250359445810318,0.2889424264431,0.2226039618253708,0.23093993961811066,0.16717301309108734,0.0025382782332599163,0.2267446219921112,1.5262884289768408e-06,0.245701402425766,0.000782726623583585,0.010492073372006416
931.0,0.2503572404384613,0.2886943221092224,0.22287316620349884,0.2310032844543457,0.16725288331508636,0.0025431718677282333,0.22659561038017273,1.5275352325261338e-06,0.24577713012695312,0.0007836826262064278,0.010506934486329556
932.0,0.2503557801246643,0.28844568133354187,0.22314012050628662,0.23106805980205536,0.16733132302761078,0.0025480708573013544,0.22644425928592682,1.5287853329937207e-06,0.2458530217409134,0.000784640375059098,0.010521745309233665
933.0,0.2503550350666046,0.2881965637207031,0.22340482473373413,0.23113426566123962,0.1674083173274994,0.002552975434809923,0.22629058361053467,1.530038957753277e-06,0.2459290772676468,0.0007855998119339347,0.01053650863468647
934.0,0.2503550052642822,0.2879469394683838,0.22366726398468018,0.2312019020318985,0.16748391091823578,0.002557885367423296,0.22613461315631866,1.5312965615521534e-06,0.24600528180599213,0.000786560878623277,0.01055122446268797
935.0,0.25035569071769714,0.287696897983551,0.22392745316028595,0.23127096891403198,0.16755808889865875,0.0025628008879721165,0.22597633302211761,1.532558258077188e-06,0.2460816502571106,0.0007875235169194639,0.010565893724560738
936.0,0.25035712122917175,0.28744640946388245,0.22418537735939026,0.2313414365053177,0.1676308512687683,0.002567722462117672,0.2258157730102539,1.5338242747020558e-06,0.246158167719841,0.0007884876686148345,0.01058051735162735
937.0,0.2503592371940613,0.2871955633163452,0.22444100677967072,0.2314133197069168,0.16770222783088684,0.002572649857029319,0.22565293312072754,1.5350949524872703e-06,0.24623483419418335,0.0007894532172940671,0.01059509627521038
938.0,0.2503620982170105,0.28694429993629456,0.2246943563222885,0.23148660361766815,0.16777221858501434,0.0025775833055377007,0.2254878431558609,1.5363706324933446e-06,0.24631163477897644,0.0007904202211648226,0.01060963049530983
939.0,0.250365674495697,0.28669270873069763,0.22494541108608246,0.23156128823757172,0.167840838432312,0.002582523040473461,0.225320503115654,1.537651542093954e-06,0.24638858437538147,0.000791388563811779,0.010624121874570847
940.0,0.25036996603012085,0.28644081950187683,0.22519417107105255,0.2316373586654663,0.16790808737277985,0.0025874690618366003,0.225150927901268,1.5389380223496119e-06,0.24646565318107605,0.0007923581870272756,0.010638571344316006
941.0,0.250374972820282,0.28618860244750977,0.2254406064748764,0.23171481490135193,0.16797398030757904,0.002592421369627118,0.22497913241386414,1.5402301869471557e-06,0.24654285609722137,0.0007933290326036513,0.010652978904545307
942.0,0.2503806948661804,0.2859361171722412,0.2256847470998764,0.2317936271429062,0.1680385321378708,0.0025973806623369455,0.22480513155460358,1.5415283769470989e-06,0.24662016332149506,0.0007943010423332453,0.010667345486581326
943.0,0.25038713216781616,0.28568339347839355,0.22592654824256897,0.23187382519245148,0.1681017428636551,0.0026023464743047953,0.22462892532348633,1.5428329334099544e-06,0.24669760465621948,0.0007952741580083966,0.010681672021746635
944.0,0.2503942847251892,0.2854304611682892,0.2261660397052765,0.2319553643465042,0.16816361248493195,0.0026073192711919546,0.22445054352283478,1.5441440837093978e-06,0.24677515029907227,0.0007962483796291053,0.010695960372686386
945.0,0.2504021227359772,0.2851773202419281,0.22640317678451538,0.23203825950622559,0.16822418570518494,0.0026122990529984236,0.22427000105381012,1.5454620552191045e-06,0.2468528151512146,0.0007972235325723886,0.010710209608078003
946.0,0.25041070580482483,0.2849240303039551,0.22663797438144684,0.2321225106716156,0.16828343272209167,0.002617286052554846,0.22408728301525116,1.5467873026864254e-06,0.2469305694103241,0.0007981996750459075,0.010724421590566635
947.0,0.2504199743270874,0.28467056155204773,0.22687043249607086,0.23220808804035187,0.16834139823913574,0.002622280502691865,0.22390244901180267,1.5481199397981982e-06,0.24700842797756195,0.0007991766324266791,0.010738598182797432
948.0,0.2504299581050873,0.28441697359085083,0.22710052132606506,0.2322949767112732,0.16839806735515594,0.0026272821705788374,0.22371546924114227,1.549460307614936e-06,0.24708639085292816,0.0008001544629223645,0.010752738453447819
949.0,0.25044065713882446,0.28416329622268677,0.22732825577259064,0.23238320648670197,0.16845345497131348,0.002632291754707694,0.22352638840675354,1.5508086335103144e-06,0.24716442823410034,0.0008011330501176417,0.010766844265162945
950.0,0.25045204162597656,0.28390955924987793,0.2275536060333252,0.2324727326631546,0.16850759088993073,0.0026373090222477913,0.22333520650863647,1.5521652585448464e-06,0.24724255502223969,0.0008021123358048499,0.010780916549265385
951.0,0.25046414136886597,0.2836557626724243,0.22777660191059113,0.2325635552406311,0.1685604602098465,0.0026423342060297728,0.22314195334911346,1.5535305237790453e-06,0.2473207712173462,0.000803092319983989,0.010794955305755138
952.0,0.2504769563674927,0.2834019362926483,0.22799719870090485,0.23265568912029266,0.16861207783222198,0.002647367538884282,0.22294661402702332,1.5549045428997488e-06,0.24739906191825867,0.0008040728280320764,0.010808962397277355
953.0,0.2504904568195343,0.2831480801105499,0.22821541130542755,0.2327490895986557,0.16866247355937958,0.0026524090208113194,0.2227492332458496,1.55628765696747e-06,0.2474774271249771,0.0008050539181567729,0.010822937823832035
954.0,0.25050464272499084,0.2828942835330963,0.22843122482299805,0.2328437715768814,0.16871163249015808,0.002657459117472172,0.22254981100559235,1.557680207042722e-06,0.24755586683750153,0.0008060354739427567,0.010836883448064327
955.0,0.2505195438861847,0.2826405167579651,0.22864463925361633,0.2329397201538086,0.16875958442687988,0.0026625175960361958,0.22234836220741272,1.5590824204991804e-06,0.24763436615467072,0.0008070174371823668,0.010850799269974232
956.0,0.25053513050079346,0.28238680958747864,0.2288556545972824,0.23303692042827606,0.16880632936954498,0.002667584689334035,0.22214491665363312,1.5604945247105206e-06,0.24771292507648468,0.0008079997496679425,0.010864687152206898
957.0,0.25055140256881714,0.28213319182395935,0.22906425595283508,0.2331353724002838,0.16885188221931458,0.0026726608630269766,0.22193947434425354,1.5619168607372558e-06,0.24779152870178223,0.0008089824113994837,0.010878547094762325
958.0,0.25056836009025574,0.2818796634674072,0.22927042841911316,0.23323506116867065,0.16889625787734985,0.002677745884284377,0.22173205018043518,1.563349769639899e-06,0.24787020683288574,0.0008099653059616685,0.010892380960285664
959.0,0.25058603286743164,0.28162631392478943,0.22947418689727783,0.2333359718322754,0.16893945634365082,0.0026828402187675238,0.22152267396450043,1.5647934787921258e-06,0.24794891476631165,0.000810948375146836,0.010906187817454338
960.0,0.2506043612957001,0.2813730835914612,0.2296755015850067,0.23343810439109802,0.16898149251937866,0.0026879440993070602,0.22131136059761047,1.566248101880774e-06,0.24802768230438232,0.0008119316189549863,0.010919970460236073
961.0,0.2506234049797058,0.28112006187438965,0.229874387383461,0.23354144394397736,0.16902238130569458,0.002693057293072343,0.22109811007976532,1.5677142073400319e-06,0.2481064796447754,0.0008129149209707975,0.010933728888630867
962.0,0.2506431043148041,0.28086721897125244,0.2300708293914795,0.2336459904909134,0.16906213760375977,0.0026981800328940153,0.22088295221328735,1.5691917951698997e-06,0.24818532168865204,0.0008138982811942697,0.010947464033961296
963.0,0.25066348910331726,0.28061461448669434,0.2302648276090622,0.23375172913074493,0.16910076141357422,0.002703312784433365,0.22066590189933777,1.5706813201177283e-06,0.24826419353485107,0.0008148816414177418,0.010961176827549934
964.0,0.25068455934524536,0.28036224842071533,0.2304563820362091,0.2338586300611496,0.16913826763629913,0.0027084555476903915,0.22044697403907776,1.5721830095571931e-06,0.2483430802822113,0.0008158648852258921,0.010974869132041931
965.0,0.250706285238266,0.2801101505756378,0.23064546287059784,0.23396670818328857,0.1691746711730957,0.002713608555495739,0.22022618353366852,1.5736970908619696e-06,0.24842201173305511,0.0008168480126187205,0.010988540016114712
966.0,0.25072869658470154,0.2798583507537842,0.23083209991455078,0.23407594859600067,0.16920998692512512,0.002718771807849407,0.22000354528427124,1.575223905092571e-06,0.24850095808506012,0.0008178309653885663,0.011002191342413425
967.0,0.250751793384552,0.2796068489551544,0.23101624846458435,0.2341863512992859,0.1692442148923874,0.0027239457704126835,0.2197790890932083,1.5767635659358348e-06,0.24857991933822632,0.0008188136853277683,0.011015824042260647
968.0,0.2507755160331726,0.2793556749820709,0.23119793832302094,0.23429787158966064,0.1692773699760437,0.002729130210354924,0.21955282986164093,1.5783166418259498e-06,0.2486588954925537,0.0008197961142286658,0.011029439978301525
969.0,0.25079992413520813,0.2791048288345337,0.23137713968753815,0.23441053926944733,0.16930946707725525,0.0027343255933374166,0.2193247675895691,1.5798830190760782e-06,0.2487378716468811,0.0008207781938835979,0.011043038219213486
970.0,0.25082501769065857,0.2788543999195099,0.23155386745929718,0.23452430963516235,0.16934052109718323,0.002739531919360161,0.21909494698047638,1.5814632661204087e-06,0.2488168627023697,0.0008217599242925644,0.011056619696319103
971.0,0.25085073709487915,0.27860432863235474,0.23172810673713684,0.23463919758796692,0.16937051713466644,0.002744749654084444,0.2188633680343628,1.5830576103326166e-06,0.24889585375785828,0.0008227411890402436,0.011070187203586102
972.0,0.25087714195251465,0.278354674577713,0.23189985752105713,0.23475517332553864,0.16939949989318848,0.0027499787975102663,0.21863004565238953,1.5846661653995398e-06,0.24897484481334686,0.0008237219881266356,0.011083739809691906
973.0,0.2509041726589203,0.2781054675579071,0.23206910490989685,0.2348722517490387,0.16942746937274933,0.0027552193496376276,0.21839500963687897,1.5862892723816913e-06,0.24905383586883545,0.0008247022633440793,0.011097279377281666
974.0,0.25093185901641846,0.277856707572937,0.232235848903656,0.23499040305614471,0.1694544404745102,0.0027604715432971716,0.2181582748889923,1.5879271586527466e-06,0.24913281202316284,0.0008256819564849138,0.011110806837677956
975.0,0.25096020102500916,0.2776084244251251,0.2324000895023346,0.2351096123456955,0.16948039829730988,0.0027657358441501856,0.21791985630989075,1.5895801652732189e-06,0.24921177327632904,0.0008266610675491393,0.011124322190880775
976.0,0.25098916888237,0.27736061811447144,0.23256182670593262,0.23522987961769104,0.16950538754463196,0.0027710122521966696,0.21767976880073547,1.5912485196167836e-06,0.24929071962833405,0.0008276394801214337,0.0111378263682127
977.0,0.25101879239082336,0.2771133482456207,0.23272104561328888,0.23535118997097015,0.16952940821647644,0.0027763007674366236,0.21743804216384888,1.5929324490571162e-06,0.24936965107917786,0.0008286171359941363,0.011151322163641453
978.0,0.25104907155036926,0.2768665850162506,0.23287774622440338,0.23547354340553284,0.16955246031284332,0.002781601855531335,0.21719469130039215,1.594632180967892e-06,0.24944855272769928,0.000829594093374908,0.011164807714521885
979.0,0.2510799765586853,0.27662038803100586,0.23303192853927612,0.2355969101190567,0.169574573636055,0.0027869155164808035,0.21694974601268768,1.5963480564096244e-06,0.24952742457389832,0.0008305701776407659,0.01117828581482172
980.0,0.2511115074157715,0.2763747274875641,0.2331835776567459,0.23572129011154175,0.16959574818611145,0.002792241983115673,0.21670320630073547,1.5980803027559887e-06,0.24960626661777496,0.000831545505207032,0.011191757395863533
981.0,0.2511436641216278,0.27612969279289246,0.23333270847797394,0.23584668338298798,0.1696159839630127,0.0027975812554359436,0.21645508706569672,1.5998290336938226e-06,0.24968507885932922,0.0008325199014507234,0.011205222457647324
982.0,0.2511764466762543,0.2758852541446686,0.23347929120063782,0.235973060131073,0.16963531076908112,0.002802934031933546,0.216205433011055,1.601594703970477e-06,0.2497638463973999,0.0008334933663718402,0.011218681000173092
983.0,0.2512098550796509,0.27564141154289246,0.23362335562705994,0.23610042035579681,0.1696537435054779,0.002808299846947193,0.2159542590379715,1.6033774272727896e-06,0.2498425841331482,0.0008344658417627215,0.011232135817408562
984.0,0.2512438893318176,0.27539825439453125,0.2337648719549179,0.23622874915599823,0.16967126727104187,0.002813679398968816,0.21570156514644623,1.605177430974436e-06,0.2499212622642517,0.0008354373276233673,0.011245587840676308
985.0,0.25127851963043213,0.2751557230949402,0.23390384018421173,0.23635803163051605,0.1696879118680954,0.002819072687998414,0.21544738113880157,1.6069950561359292e-06,0.24999989569187164,0.0008364077657461166,0.011259036138653755
986.0,0.2513137757778168,0.27491387724876404,0.2340402603149414,0.2364882528781891,0.16970369219779968,0.002824479714035988,0.21519173681735992,1.6088305301309447e-06,0.2500784993171692,0.0008373771561309695,0.011272482573986053
987.0,0.25134962797164917,0.2746727466583252,0.23417413234710693,0.23661942780017853,0.16971860826015472,0.0028299009427428246,0.21493464708328247,1.6106839666463202e-06,0.25015702843666077,0.0008383453823626041,0.011285928077995777
988.0,0.2513861060142517,0.27443230152130127,0.2343054562807083,0.236751526594162,0.16973267495632172,0.0028353361412882805,0.2146761268377304,1.6125555930557312e-06,0.25023549795150757,0.0008393125026486814,0.011299372650682926
989.0,0.251423180103302,0.27419260144233704,0.23443421721458435,0.23688453435897827,0.16974590718746185,0.0028407860081642866,0.21441620588302612,1.6144458641065285e-06,0.2503139078617096,0.0008402784005738795,0.011312819086015224
990.0,0.25146085023880005,0.2739536166191101,0.23456041514873505,0.23701845109462738,0.16975830495357513,0.002846250543370843,0.2141548991203308,1.6163547797987121e-06,0.25039222836494446,0.0008412430761381984,0.011326266452670097
991.0,0.25149911642074585,0.27371543645858765,0.2346840500831604,0.23715324699878693,0.16976988315582275,0.002851729979738593,0.21389222145080566,1.6182826811927953e-06,0.25047051906585693,0.0008422064711339772,0.01133971568197012
992.0,0.2515379786491394,0.2734780013561249,0.2348051369190216,0.2372889369726181,0.1697806566953659,0.0028572240844368935,0.21362820267677307,1.6202296819756157e-06,0.25054872035980225,0.0008431685855612159,0.01135316863656044
993.0,0.2515774071216583,0.2732413709163666,0.23492363095283508,0.23742549121379852,0.16979064047336578,0.002862733555957675,0.21336287260055542,1.6221961232076865e-06,0.2506268322467804,0.0008441294194199145,0.011366626247763634
994.0,0.251617431640625,0.27300554513931274,0.2350395768880844,0.23756290972232819,0.1697998344898224,0.0028682583943009377,0.2130962312221527,1.6241821185758454e-06,0.25070488452911377,0.0008450889145024121,0.011380087584257126
995.0,0.25165805220603943,0.27277055382728577,0.235152930021286,0.2377011775970459,0.1698082536458969,0.002873798832297325,0.21282830834388733,1.6261880091406056e-06,0.25078284740448,0.0008460469543933868,0.011393554508686066
996.0,0.25169920921325684,0.27253639698028564,0.23526372015476227,0.23784027993679047,0.16981589794158936,0.0028793548699468374,0.21255913376808167,1.6282139085888048e-06,0.25086072087287903,0.0008470036555081606,0.011407028883695602
997.0,0.251740962266922,0.27230310440063477,0.235371932387352,0.2379802018404007,0.1698227971792221,0.002884926972910762,0.2122887372970581,1.6302600442941184e-06,0.2509385049343109,0.0008479589014314115,0.011420509777963161
998.0,0.2517832815647125,0.2720707058906555,0.23547756671905518,0.23812095820903778,0.16982895135879517,0.0028905151411890984,0.21201710402965546,1.6323265299433842e-06,0.251016229391098,0.0008489126921631396,0.011433999054133892
999.0,0.2518261671066284,0.2718391716480255,0.23558060824871063,0.23826250433921814,0.16983437538146973,0.002896119374781847,0.2117442935705185,1.6344137065971154e-06,0.2510938048362732,0.0008498650277033448,0.011447497643530369
1000.0,0.2518696188926697,0.27160853147506714,0.23568107187747955,0.23840484023094177,0.1698390692472458,0.0029017403721809387,0.21147030591964722,1.6365218016289873e-06,0.2511713206768036,0.0008508158498443663,0.011461005546152592
1001.0,0.2519136071205139,0.2713788151741028,0.23577895760536194,0.23854796588420868,0.16984306275844574,0.00290737790055573,0.211195170879364,1.6386509287258377e-06,0.25124871730804443,0.0008517651003785431,0.011474523693323135
1002.0,0.2519581615924835,0.27115002274513245,0.2358742356300354,0.23869186639785767,0.1698463410139084,0.002913032192736864,0.21091891825199127,1.6408012015745044e-06,0.2513260245323181,0.0008527128375135362,0.011488053947687149
1003.0,0.2520032525062561,0.2709221839904785,0.23596693575382233,0.23883652687072754,0.16984893381595612,0.0029187037143856287,0.21064156293869019,1.6429728475486627e-06,0.25140321254730225,0.0008536590030416846,0.011501595377922058
1004.0,0.25204890966415405,0.270695298910141,0.23605704307556152,0.2389819324016571,0.16985084116458893,0.00292439223267138,0.21036311984062195,1.6451662077088258e-06,0.2514802813529968,0.0008546035969629884,0.011515149846673012
1005.0,0.2520950734615326,0.27046939730644226,0.23614457249641418,0.23912808299064636,0.16985206305980682,0.0029300982132554054,0.21008361876010895,1.6473812820549938e-06,0.25155723094940186,0.0008555465610697865,0.011528718285262585
1006.0,0.2521418035030365,0.2702444791793823,0.23622949421405792,0.23927496373653412,0.1698526293039322,0.0029358218889683485,0.20980308949947357,1.6496184116476797e-06,0.2516340911388397,0.0008564879535697401,0.011542300693690777
1007.0,0.252189040184021,0.2700205445289612,0.23631180822849274,0.23942255973815918,0.16985253989696503,0.0029415632598102093,0.20952154695987701,1.6518775964868837e-06,0.25171080231666565,0.0008574276580475271,0.011555898934602737
1008.0,0.25223681330680847,0.2697976231575012,0.23639154434204102,0.23957085609436035,0.16985180974006653,0.0029473225586116314,0.20923902094364166,1.654159063946281e-06,0.251787394285202,0.0008583656745031476,0.011569512076675892
1009.0,0.25228509306907654,0.26957574486732483,0.23646867275238037,0.23971985280513763,0.1698504388332367,0.0029531000182032585,0.2089555263519287,1.6564630413995474e-06,0.25186386704444885,0.0008593020611442626,0.011583142913877964
1010.0,0.2523339092731476,0.2693548798561096,0.236543208360672,0.23986953496932983,0.1698484569787979,0.0029588956385850906,0.20867109298706055,1.6587896425335202e-06,0.25194022059440613,0.000860236759763211,0.01159679051488638
1011.0,0.2523832321166992,0.26913508772850037,0.2366151511669159,0.24001988768577576,0.1698458343744278,0.002964709885418415,0.20838573575019836,1.6611389810350374e-06,0.25201642513275146,0.000861169770359993,0.011610455811023712
1012.0,0.25243306159973145,0.2689163386821747,0.23668448626995087,0.2401708960533142,0.16984261572360992,0.002970542758703232,0.20809948444366455,1.6635112842777744e-06,0.25209248065948486,0.0008621010929346085,0.011624140664935112
1013.0,0.2524833679199219,0.26869866251945496,0.23675121366977692,0.24032257497310638,0.1698388010263443,0.0029763944912701845,0.2078123688697815,1.6659067796354066e-06,0.2521684169769287,0.0008630306692793965,0.011637844145298004
1014.0,0.2525342106819153,0.2684820890426636,0.23681534826755524,0.2404748797416687,0.16983440518379211,0.002982265315949917,0.2075244039297104,1.668325467107934e-06,0.25224417448043823,0.0008639585576020181,0.011651569046080112
1015.0,0.2525855302810669,0.26826661825180054,0.23687687516212463,0.24062782526016235,0.16982941329479218,0.0029881552327424288,0.20723561942577362,1.6707674603821943e-06,0.2523198127746582,0.0008648846996948123,0.011665313504636288
1016.0,0.2526373565196991,0.26805222034454346,0.2369357943534851,0.24078139662742615,0.16982385516166687,0.002994064474478364,0.20694604516029358,1.6732331005187007e-06,0.25239530205726624,0.0008658090955577791,0.011679080314934254
1017.0,0.2526896595954895,0.2678389549255371,0.23699212074279785,0.2409355789422989,0.1698177456855774,0.0029999935068190098,0.20665568113327026,1.6757223875174532e-06,0.25247064232826233,0.0008667317451909184,0.01169286947697401
1018.0,0.2527424395084381,0.2676268219947815,0.23704583942890167,0.2410903424024582,0.16981106996536255,0.003005942329764366,0.20636457204818726,1.6782354350652895e-06,0.2525458037853241,0.0008676526485942304,0.011706681922078133
1019.0,0.2527956962585449,0.267415851354599,0.23709696531295776,0.24124571681022644,0.16980385780334473,0.0030119107104837894,0.20607274770736694,1.680772470535885e-06,0.2526208460330963,0.000868571805767715,0.01172051765024662
